"type","language","filename","graph","reordering","NES","NWES","time","bandwidth","profile","span","avgwavefront","RMSwavefront","reachtime","peaknodes"
performance,"PNML","spec/PNML/Philosophers-500.pnml","bipartite","bs",,,"0.360",,,,,,"10.040","19628"
performance,"PNML","spec/PNML/TokenRing-10-unfolded.pnml","bipartite","f",,,"0.050",,,,,,"9.590","9951"
performance,"PNML","spec/PNML/2D8_gradient_5x5_10.pnml","bipartite","vcm",,,"0.000",,,,,,"0.390","1820"
performance,"PNML","spec/PNML/lamport_fmea-2.pnml","bipartite","vcm",,,"0.000",,,,,,"0.100","1265"
statistics,"PNML","spec/PNML/SwimmingPool-6.pnml","bipartite","bcm","0.49","0.75","0.000","5","81","103","3.81","3.98","1070.240","487229"
performance,"PNML","spec/PNML/RAS-R-50.pnml","bipartite","Noack2",,,"0.000",,,,,,"1.210","3933"
performance,"PNML","spec/PNML/Philosophers-100.pnml","total","bk",,,"0.020",,,,,,"0.480","3735"
statistics,"PNML","spec/PNML/HouseConstruction-010.pnml","bipartite","vcm","0.212","0.258","0.000","7","250","350","4.818","5.201","5.180","157388"
performance,"PNML","spec/PNML/Philosophers-500.pnml","total","vacm",,,"26.290",,,,,,"7.170","15982"
performance,"PNML","spec/PNML/Philosophers-200.pnml","bipartite","bs",,,"0.050",,,,,,"1.860","7968"
statistics,"PNML","spec/PNML/FMS-2.pnml","total","bk","0.193","0.232","0.000","14","852","1333","7.626","8.261","0.000","131"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT2048DC1024.pnml","total","vacm","0.53","0.82","0.000","19","595","840","11.45","12.49","0.000","9"
performance,"PNML","spec/PNML/railroad-005-pt.pnml","total","vcm",,,"0.000",,,,,,"0.100","2991"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT1024DC0256.pnml","bipartite","vacm","0.46","0.68","0.000","5","82","109","4.12","4.3","0.000","9"
performance,"PNML","spec/PNML/HouseConstruction-010.pnml","none","none",,,0,,,,,,"3.700",
performance,"PNML","spec/PNML/2D8_gradient_10x10_50.pnml","total","bs",,,"0.040",,,,,,"1250.470","761941"
performance,"PNML","spec/PNML/raft_05.pnml","bipartite","f",,,"0.000",,,,,,"7.830","19486"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT2048DC0512.pnml","bipartite","Noack1",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/RAS-C-100.pnml","none","none",,,0,,,,,,"0.630",
performance,"PNML","spec/PNML/MAPK-40.pnml","bipartite","f",,,"0.000",,,,,,"19.020","71757"
performance,"PNML","spec/PNML/RAS-R-15.pnml","bipartite","bs",,,"0.000",,,,,,"0.040","401"
statistics,"PNML","spec/PNML/circadian_clock-000010.pnml","total","bs","0.295","0.401","0.000","32","1009","1382","8.268","8.642","0.020","254"
performance,"PNML","spec/PNML/galloc_res-3.pnml","total","vgps",,,"327.510",,,,,,"0.920","3913"
statistics,"PNML","spec/PNML/shared_memory-pt-5.pnml","bipartite","bcm","0.506","0.749","0.000","48","3804","4245","23.11","26.54","0.040","1367"
performance,"PNML","spec/PNML/BridgeAndVehicles-V20-P20-N20-unfolded.pnml","none","none",,,0,,,,,,"285.110",
performance,"PNML","spec/PNML/RAS-C-5.pnml","total","vacm",,,"0.000",,,,,,"0.010","219"
performance,"PNML","spec/PNML/2D8_gradient_30x30_10.pnml","total","bcm",,,"0.560",,,,,,"112.450","59290"
performance,"PNML","spec/PNML/erk-000010.pnml","bipartite","vcm",,,"0.000",,,,,,"0.070","2021"
performance,"PNML","spec/PNML/HouseConstruction-005.pnml","bipartite","vgps",,,"0.000",,,,,,"0.290","12697"
performance,"PNML","spec/PNML/raft_06.pnml","none","none",,,0,,,,,,"11.610",
performance,"PNML","spec/PNML/RAS-C-15.pnml","total","vgps",,,"0.000",,,,,,"0.020","776"
statistics,"PNML","spec/PNML/RAS-R-2.pnml","bipartite","Noack2","0.52","0.78","0.000","12","129","47","5.29","5.82","0.000","28"
performance,"PNML","spec/PNML/RAS-R-15.pnml","total","bcm",,,"0.000",,,,,,"0.040","457"
statistics,"PNML","spec/PNML/Philosophers-5.pnml","bipartite","f","0.261","0.339","0.000",,,,,,"0.000","137"
performance,"PNML","spec/PNML/closed_system2.pnml","bipartite","vgps",,,"0.010",,,,,,"4.830","23854"
statistics,"PNML","spec/PNML/parking_1_4.pnml","bipartite","vacm","0.34","0.52","0.000","61","7578","8593","36.71","40.881","5.020","67549"
statistics,"PNML","spec/PNML/SwimmingPool-6.pnml","bipartite","vgps","0.49","0.75","0.000","5","77","92","4","4.24","1032.150","487229"
performance,"PNML","spec/PNML/circadian_clock-000100.pnml","bipartite","bs",,,"0.000",,,,,,"5.830","1033"
statistics,"PNML","spec/PNML/Philosophers-500.pnml","bipartite","bcm","0.00303664","0.003046","0.610","10","53933","82352","8.486","8.6432401","7.380","15977"
performance,"PNML","spec/PNML/2D8_gradient_30x30_10.pnml","bipartite","f",,,"1.120",,,,,,"1287.390","59290"
performance,"PNML","spec/PNML/SwimmingPool-1.pnml","total","bs",,,"0.000",,,,,,"0.230","6730"
performance,"PNML","spec/PNML/RAS-C-100.pnml","bipartite","bk",,,"0.020",,,,,,"0.720","5338"
statistics,"PNML","spec/PNML/angiogenesis-05.pnml","bipartite","bk","0.3005","0.3836","0.000","26","1881","2898","13.65","14.485","32.770","159564"
performance,"PNML","spec/PNML/closed_system1.pnml","bipartite","vacm",,,"0.010",,,,,,"1.320","7391"
performance,"PNML","spec/PNML/raft_06.pnml","total","bs",,,"0.050",,,,,,"228.540","156828"
statistics,"PNML","spec/PNML/CircularTrain-192.pnml","bipartite","bs","0.023275","0.023818","0.020","12","5721","6278","4.96875","4.97598","493.720","493709"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT0032DC0016.pnml","bipartite","Noack1",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/angiogenesis-01.pnml","total","bcm",,,"0.000",,,,,,"0.020","384"
performance,"PNML","spec/PNML/open_system_0.pnml","bipartite","bk",,,"0.000",,,,,,"8.130","23742"
performance,"PNML","spec/PNML/QCertifProtocol_06-unfold.pnml","none","none",,,0,,,,,,"324.260",
statistics,"PNML","spec/PNML/erk-000001.pnml","total","bk","0.405","0.556","0.000","13","571","879","7.946","8.329","0.000","34"
performance,"PNML","spec/PNML/IBM319.pnml","bipartite","vacm",,,"0.000",,,,,,"0.230","1599"
statistics,"PNML","spec/PNML/shared_memory-pt-5.pnml","none","none","0.4599","0.6831",0,"86","5890","2111","26.94","29.5","0.020","724"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT0032DC0016.pnml","total","vcm",,,"0.000",,,,,,"0.000","9"
statistics,"PNML","spec/PNML/raft_06.pnml","bipartite","Noack2","0.20985","0.307","0.000","519","151569","39179","116.129","128.451","29.670","140216"
performance,"PNML","spec/PNML/HouseConstruction-002.pnml","bipartite","Noack2",,,"0.000",,,,,,"0.010","811"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT0128DC0032.pnml","bipartite","vcm",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/2D8_gradient_5x5_50.pnml","none","none",,,0,,,,,,"427.690",
statistics,"PNML","spec/PNML/IOTP_c5m4p3d2.pnml","bipartite","Noack1","0.1051","0.1451","0.000","151","13617","2453","63.135","72.081","2.860","28960"
performance,"PNML","spec/PNML/distributeur-01-unfolded-02.pnml","bipartite","bcm",,,"0.000",,,,,,"0.000","100"
performance,"PNML","spec/PNML/RAS-C-50.pnml","bipartite","bk",,,"0.000",,,,,,"0.180","2638"
statistics,"PNML","spec/PNML/CircularTrain-192.pnml","total","bk","0.02398","0.02448","0.040","19","21415","34419","12.14211","12.20908","582.620","526887"
statistics,"PNML","spec/PNML/Philosophers-5.pnml","bipartite","Noack1","0.278","0.378","0.000","48","1564","543","16.88","18.63","0.000","143"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT8192DC2048.pnml","bipartite","bs",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/ProductionCell.pnml","total","bs",,,"0.010",,,,,,"15.220","24745"
performance,"PNML","spec/PNML/raft_05.pnml","total","bs",,,"0.020",,,,,,"9.130","40124"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT0256DC0128.pnml","bipartite","vacm","0.46","0.68","0.000","5","82","109","4.12","4.3","0.000","9"
performance,"PNML","spec/PNML/database4UNFOLD.pnml","total","bs",,,"0.010",,,,,,"33.900","394610"
performance,"PNML","spec/PNML/2D8_gradient_30x30_10.pnml","bipartite","Noack1",,,"0.120",,,,,,"130.790","59292"
performance,"PNML","spec/PNML/RAS-C-15.pnml","total","vcm",,,"0.000",,,,,,"0.020","759"
performance,"PNML","spec/PNML/SwimmingPool-3.pnml","none","none",,,0,,,,,,"744.590",
performance,"PNML","spec/PNML/rwmutex-r10w50.pnml","total","vacm",,,"0.070",,,,,,"1.200","53467"
performance,"PNML","spec/PNML/SwimmingPool-5.pnml","bipartite","bcm",,,"0.000",,,,,,"404.670","287484"
performance,"PNML","spec/PNML/MAPK-20.pnml","none","none",,,0,,,,,,"375.840",
performance,"PNML","spec/PNML/SmallOperatingSystem-MT0064DC0016.pnml","bipartite","f",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/SafeBus-03-unfolded.pnml","bipartite","vcm",,,"0.000",,,,,,"0.600","5815"
performance,"PNML","spec/PNML/FMS-5.pnml","total","vgps",,,"0.000",,,,,,"0.040","624"
performance,"PNML","spec/PNML/2D8_gradient_10x10_10.pnml","bipartite","vacm",,,"0.070",,,,,,"2.430","6494"
performance,"PNML","spec/PNML/2D8_gradient_30x30_10.pnml","total","vcm",,,"0.530",,,,,,"198.340","59290"
performance,"PNML","spec/PNML/Kanban-10.pnml","bipartite","vgps",,,"0.000",,,,,,"0.450","6342"
performance,"PNML","spec/PNML/eratosthenes-020.pnml","bipartite","vgps",,,"0.000",,,,,,"0.010","30"
performance,"PNML","spec/PNML/Philosophers-1000.pnml","total","bk",,,"2.090",,,,,,"35.350","37453"
statistics,"PNML","spec/PNML/IBM703.pnml","bipartite","Noack2","0.038437","0.052504","0.000","514","161023","26447","149.967","168.233","0.310","2008"
statistics,"PNML","spec/PNML/Philosophers-50.pnml","bipartite","Noack1","0.030912","0.036908","0.010","498","143489","36294","159.802","178.049","0.160","1673"
statistics,"PNML","spec/PNML/FMS-50.pnml","bipartite","bk","0.202","0.246","0.000","6","211","305","4.071","4.383","59.570","179994"
statistics,"PNML","spec/PNML/raft_08.pnml","none","none","0.400324","0.544427",0,"895","516556","150981","203.396","225","82.520","57392"
performance,"PNML","spec/PNML/philo_dyn-3-unfolded.pnml","bipartite","f",,,"0.000",,,,,,"0.030","576"
performance,"PNML","spec/PNML/closed_system2.pnml","total","bs",,,"0.010",,,,,,"2.250","9763"
performance,"PNML","spec/PNML/philo_dyn-10-unfolded.pnml","total","vcm",,,"0.100",,,,,,"581.290","662468"
performance,"PNML","spec/PNML/database4UNFOLD.pnml","total","vcm",,,"0.000",,,,,,"1502.400","4986687"
performance,"PNML","spec/PNML/RAS-R-20.pnml","bipartite","Noack2",,,"0.000",,,,,,"0.080","693"
statistics,"PNML","spec/PNML/Peterson-3.pnml","bipartite","Noack2","0.13454","0.21968","0.010","562","187009","43771","160.826","177.836","140.760","164575"
statistics,"PNML","spec/PNML/Peterson-2.pnml","total","bcm","0.2307","0.27827","0.010","144","48333","73577","58.4326","66.2719","2.020","8170"
performance,"PNML","spec/PNML/cs_repetitions-3-unfolded.pnml","bipartite","vgps",,,"0.000",,,,,,"2.160","16183"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT8192DC2048.pnml","total","vcm",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/2D8_gradient_10x10_10.pnml","bipartite","Noack2",,,"0.000",,,,,,"2.690","6490"
performance,"PNML","spec/PNML/UtahNoC.pnml","bipartite","Noack1",,,"0.000",,,,,,"91.760","19830"
performance,"PNML","spec/PNML/rwmutex-r10w50.pnml","total","bs",,,"0.060",,,,,,"0.220","2614"
statistics,"PNML","spec/PNML/IOTP_c1m1p1d1.pnml","bipartite","Noack2","0.1043","0.1443","0.000","151","13617","2449","63.135","72.081","0.040","801"
performance,"PNML","spec/PNML/SwimmingPool-3.pnml","bipartite","f",,,"0.000",,,,,,"433.470","705649"
performance,"PNML","spec/PNML/HouseConstruction-010.pnml","bipartite","vcm",,,"0.000",,,,,,"5.630","157388"
performance,"PNML","spec/PNML/raft_02.pnml","total","bs",,,"0.000",,,,,,"0.020","385"
performance,"PNML","spec/PNML/RAS-R-2.pnml","none","none",,,0,,,,,,"0.000",
performance,"PNML","spec/PNML/simple_lbs-2.pnml","total","bk",,,"0.000",,,,,,"0.040","1339"
statistics,"PNML","spec/PNML/RAS-R-15.pnml","total","vgps","0.1021","0.1118","0.000","12","2419","3729","8.1364","8.3138","0.030","403"
performance,"PNML","spec/PNML/erk-000100.pnml","bipartite","Noack1",,,"0.000",,,,,,"956.650","546104"
statistics,"PNML","spec/PNML/RAS-R-20.pnml","bipartite","vcm","0.07768","0.08544","0.000","6","602","917","4.3525","4.4547","0.100","707"
performance,"PNML","spec/PNML/RAS-R-20.pnml","total","bs",,,"0.000",,,,,,"0.080","703"
performance,"PNML","spec/PNML/raft_06.pnml","bipartite","Noack1",,,"0.000",,,,,,"27.480","83117"
performance,"PNML","spec/PNML/MAPK-8.pnml","total","vgps",,,"0.000",,,,,,"0.040","964"
statistics,"PNML","spec/PNML/simple_lbs-2.pnml","total","vcm","0.475","0.7637","0.000","154","28800","37772","79.08","89.842","0.070","1295"
performance,"PNML","spec/PNML/TokenRing-15-unfolded.pnml","bipartite","vcm",,,"0.050",,,,,,"98.910","13611"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT4096DC2048.pnml","bipartite","vcm",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/IOTP_c1m1p1d1.pnml","total","vacm",,,"0.000",,,,,,"0.040","917"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT8192DC4096.pnml","total","vgps",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/erk-000010.pnml","bipartite","bcm",,,"0.000",,,,,,"0.070","1936"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT1024DC0256.pnml","bipartite","Noack2",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT8192DC4096.pnml","total","vgps",,,"0.000",,,,,,"0.010","9"
performance,"PNML","spec/PNML/circadian_clock-000010.pnml","bipartite","bs",,,"0.000",,,,,,"0.010","133"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT2048DC1024.pnml","total","bk",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/Kanban-5.pnml","bipartite","Noack2",,,"0.000",,,,,,"0.070","4621"
performance,"PNML","spec/PNML/RAS-C-5.pnml","bipartite","f",,,"0.000",,,,,,"0.010","226"
performance,"PNML","spec/PNML/eratosthenes-500.pnml","bipartite","f",,,"0.360",,,,,,"3.350","903"
performance,"PNML","spec/PNML/MAPK-80.pnml","bipartite","Noack2",,,"0.000",,,,,,"732.650","740632"
performance,"PNML","spec/PNML/rwmutex-r10w100.pnml","bipartite","Noack1",,,"0.010",,,,,,"1.290","49670"
performance,"PNML","spec/PNML/CircularTrain-048.pnml","total","bs",,,"0.000",,,,,,"0.550","8930"
performance,"PNML","spec/PNML/CircularTrain-096.pnml","total","vacm",,,"0.020",,,,,,"9.910","73355"
performance,"PNML","spec/PNML/RAS-R-2.pnml","bipartite","bcm",,,"0.000",,,,,,"0.000","28"
performance,"PNML","spec/PNML/cs_repetitions-2-unfolded.pnml","bipartite","bcm",,,"0.000",,,,,,"0.070","1320"
statistics,"PNML","spec/PNML/erk-000100.pnml","total","bs","0.322","0.437","0.000","17","526","725","6.696","6.919","253.740","374611"
performance,"PNML","spec/PNML/circadian_clock-000100.pnml","total","bs",,,"0.000",,,,,,"7.670","6869"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT8192DC2048.pnml","total","bs",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/rwmutex-r10w2000.pnml","total","bs",,,"93.400",,,,,,"665.680","21592"
performance,"PNML","spec/PNML/5-10_phaseVariation.pnml","total","vgps",,,"0.800",,,,,,"1160.470","786960"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT0064DC0016.pnml","bipartite","Noack2",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/RAS-C-50.pnml","bipartite","bcm",,,"0.000",,,,,,"0.200","2638"
performance,"PNML","spec/PNML/railroad-005-pt.pnml","total","bk",,,"0.000",,,,,,"0.160","3435"
performance,"PNML","spec/PNML/closed_system2.pnml","bipartite","vacm",,,"0.010",,,,,,"3.680","20614"
performance,"PNML","spec/PNML/2D8_gradient_40x40_10.pnml","total","bcm",,,"1.690",,,,,,"252.180","105490"
performance,"PNML","spec/PNML/QCertifProtocol_02-unfold.pnml","bipartite","vacm",,,"0.000",,,,,,"0.110","5480"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT0512DC0128.pnml","bipartite","Noack1","0.57","0.94","0.000","14","195","78","6.53","7.11","0.000","9"
performance,"PNML","spec/PNML/BridgeAndVehicles-V20-P10-N10-unfolded.pnml","bipartite","Noack1",,,"0.010",,,,,,"87.120","762331"
statistics,"PNML","spec/PNML/SmallOperatingSystem-MT0032DC0008.pnml","total","bcm","0.51","0.78","0.000","15","534","781","8.955","9.53","0.000","9"
statistics,"PNML","spec/PNML/QCertifProtocol_02-unfold.pnml","bipartite","Noack2","0.2012","0.2439","0.000","134","12256","3344","52.57","58.712","0.060","2648"
performance,"PNML","spec/PNML/Philosophers-20.pnml","total","vgps",,,"0.010",,,,,,"0.020","621"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT4096DC1024.pnml","bipartite","vacm",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/SmallOperatingSystem-MT0064DC0032.pnml","bipartite","bk",,,"0.000",,,,,,"0.000","9"
performance,"PNML","spec/PNML/lamport_fmea-2.pnml","bipartite","f",,,"0.000",,,,,,"0.090","1054"
performance,"PNML","spec/PNML/IBM319.pnml","bipartite","Noack2",,,"0.000",,,,,,"0.290","1844"
performance,"PNML","spec/PNML/CircularTrain-012.pnml","bipartite","vcm",,,"0.000",,,,,,"0.010","284"
performance,"PNML","spec/PNML/RAS-C-5.pnml","bipartite","vcm",,,"0.000",,,,,,"0.000","219"
performance,"PNML","spec/PNML/RAS-R-2.pnml","total","vgps",,,"0.000",,,,,,"0.000","30"
performance,"PNML","spec/PNML/Kanban-50.pnml","total","bs",,,"0.000",,,,,,"647.680","81447"
performance,"PNML","spec/PNML/unf-8x8-4stageSEN-01.pnml","bipartite","vcm",,,"0.000",,,,,,"37.950","65553"
performance,"PNML","spec/PNML/rwmutex-r20w10.pnml","total","bk",,,"0.000",,,,,,"517.700","12587086"
statistics,"PNML","spec/PNML/Philosophers-1000.pnml","total","bcm","0.00151916","0.001521502","24.520","29","690735","1117558","18.6111538","18.9666063","31.280","31977"
performance,"PNML","spec/PNML/database2UNFOLD.pnml","bipartite","Noack1",,,"0.000",,,,,,"0.010","191"
statistics,"PNML","spec/PNML/parking_2_8.pnml","bipartite","f","0.091295","0.1126","0.000",,,,,,"0.430","3217"
performance,"PNML","spec/PNML/TokenRing-15-unfolded.pnml","bipartite","bk",,,"0.060",,,,,,"108.610","14203"
performance,"PNML","spec/PNML/raft_03.pnml","total","vgps",,,"0.010",,,,,,"0.200","3086"
statistics,"PNML","spec/PNML/circadian_clock-000001.pnml","bipartite","bs","0.295","0.397","0.000","8","168","227","4.13","4.27","0.000","43"
performance,"PNML","spec/PNML/eratosthenes-020.pnml","none","none",,,0,,,,,,"0.000",
statistics,"PNML","spec/PNML/FMS-50.pnml","bipartite","vcm","0.216","0.272","0.000","6","229","349","4.929","5.106","95.350","408856"
statistics,"PNML","spec/PNML/galloc_res-3.pnml","bipartite","bcm","0.631297","1.04931","1.720","3196","9687606","12926880","1338.5346","1604.9911","0.940","2956"
performance,"PNML","spec/PNML/lamport_fmea-2.pnml","bipartite","Noack2",,,"0.000",,,,,,"0.070","720"
performance,"PNML","spec/PNML/RAS-R-10.pnml","bipartite","vacm",,,"0.000",,,,,,"0.020","218"
performance,"PNML","spec/PNML/cs_repetitions-2-unfolded.pnml","bipartite","vgps",,,"0.000",,,,,,"0.030","760"
performance,"PNML","spec/PNML/BridgeAndVehicles-V10-P10-N10-unfolded.pnml","bipartite","vacm",,,"0.000",,,,,,"120.220","237570"
performance,"PNML","spec/PNML/CircularTrain-192.pnml","total","bcm",,,"0.010",,,,,,"627.030","546523"
performance,"PNML","spec/PNML/SwimmingPool-2.pnml","total","bs",,,"0.000",,,,,,"4.240","62205"
performance,"PNML","spec/PNML/dekker-10.pnml","total","vcm",,,"0.010",,,,,,"0.700","33791"
performance,"PNML","spec/PNML/2D8_gradient_10x10_10.pnml","total","vcm",,,"0.010",,,,,,"4.970","6560"
performance,"PNML","spec/PNML/closed_system3.pnml","bipartite","bcm",,,"0.000",,,,,,"4.140","21048"
statistics,"PNML","spec/PNML/dekker-15.pnml","bipartite","Noack2","0.40261","0.63906","0.010","329","62075","15427","49.5424","52.7883","0.730","658"
statistics,"PNML","spec/PNML/circadian_clock-000100.pnml","bipartite","vgps","0.326","0.441","0.000","7","165","227","4.7","4.9","8.120","26870"
statistics,"PNML","spec/PNML/UtahNoC.pnml","bipartite","vcm","0.258705","0.415353","0.050","1050","374074","356438","179.8894","212.7918","836.020","174164"
statistics,"PNML","spec/PNML/galloc_res-3.pnml","none","none","0.877181","1.69633",0,"4822","11770220","284544","31.475332","31.542448","2.490","12094"
performance,"PNML","spec/PNML/2D8_gradient_5x5_10.pnml","bipartite","Noack1",,,"0.000",,,,,,"0.360","2354"
